id,SSU_49870,SSU_49871,SSU_49872,SSU_65981,SSU_65982,SSU_65983,SSU_65984,SSU_65985,SSU_65986
MIR6079,1,0,1,0,0,0,0,0,0
MIR608,0,2,2,0,0,0,0,0,0
MIR6080,0,0,0,0,0,0,0,0,0
MIR6081,0,0,7,0,0,0,0,0,0
MIR6082,0,0,1,0,0,0,0,0,0
MIR6083,0,0,2,0,0,0,0,0,0
MIR6084,0,0,0,0,0,0,0,0,0
MIR6085,0,0,8,0,0,0,0,0,0
MIR6086,0,0,4,0,0,0,0,0,0
MIR6087,392,286,177,89,72,141,102,52,89
MIR6088,0,0,1,0,0,0,0,0,0
MIR6089,0,0,1,0,0,0,0,0,0
MIR609,0,0,3,0,0,0,0,0,0
MIR6090,0,0,0,0,0,0,0,0,0
MIR610,0,1,2,0,0,0,0,0,0
MIR611,0,0,0,0,0,0,0,0,0
MIR612,0,0,0,0,0,0,0,0,0
MIR6124,0,0,2,0,0,0,0,0,0
MIR6125,0,0,0,0,0,0,0,0,0
MIR6126,0,0,1,0,0,0,0,0,0
MIR6127,0,0,3,0,0,0,0,0,0
MIR6128,1,0,1,0,0,0,0,0,0
MIR6129,0,0,4,0,0,0,0,0,0
MIR613,1,0,4,0,0,0,0,0,0
MIR6130,0,0,2,0,0,0,0,0,0
MIR6131,0,0,4,0,0,0,0,0,0
MIR6132,0,12,13,0,0,0,0,1,0
MIR6133,0,0,4,0,0,0,0,0,0
MIR6134,0,0,2,0,0,0,0,0,0
MIR614,0,0,2,0,0,0,0,0,0
MIR615,0,0,5,0,0,0,0,0,0
MIR616,1,0,5,0,0,0,0,0,0
MIR6165,0,0,1,0,0,0,0,0,0
MIR617,0,1,3,0,0,0,0,0,0
MIR618,0,0,4,0,0,0,0,0,0
MIR619,0,0,0,0,0,0,0,0,0
MIR620,0,0,2,0,0,0,0,0,0
MIR621,0,0,0,0,0,0,0,0,0
MIR622,0,0,3,0,0,0,0,0,0
MIR623,0,0,8,0,0,0,0,0,0
MIR624,0,0,6,0,0,0,0,0,0
MIR625,0,0,1,0,0,0,0,0,0
MIR626,0,0,8,0,0,0,0,0,0
MIR627,0,0,7,0,0,0,0,0,0
MIR628,0,0,2,0,0,0,0,0,0
MIR629,0,0,5,0,0,0,0,0,0
MIR630,0,0,2,0,0,0,0,0,0
MIR631,0,0,2,0,0,0,0,0,0
MIR632,0,0,0,0,0,0,0,0,0
MIR633,0,1,5,0,0,0,0,0,0
MIR634,0,0,1,0,0,0,0,0,0
MIR635,0,0,7,0,0,0,0,0,0
MIR636,0,0,0,0,0,0,0,0,1
MIR637,0,0,4,0,0,0,0,0,0
MIR638,0,0,2,0,0,0,0,0,0
MIR639,0,0,1,0,0,0,0,0,0
MIR640,0,0,3,0,0,0,0,0,0
MIR641,0,0,4,0,0,0,0,0,0
MIR642A,0,0,0,0,0,0,0,0,0
MIR642B,0,0,0,0,0,0,0,0,0
MIR643,1,0,1,0,0,0,0,0,0
MIR644A,0,0,4,0,0,0,0,0,0
MIR645,0,0,2,0,0,0,0,0,0
MIR646,0,0,3,0,0,0,0,0,0
MIR646HG,1,0,37,0,0,0,0,0,0
MIR647,0,0,5,0,0,0,0,0,0
MIR648,0,0,3,0,0,0,0,0,0
MIR649,1,0,3,0,0,0,0,0,0
MIR6499,0,0,1,0,0,0,0,0,0
MIR650,0,0,5,0,0,0,0,0,0
MIR6500,1,0,3,0,0,0,0,0,0
MIR6501,0,0,0,0,0,0,0,0,0
MIR6502,0,0,0,0,0,0,0,0,0
MIR6503,0,1,0,0,0,0,0,0,0
MIR6504,0,0,3,0,0,0,0,0,0
MIR6505,0,0,0,0,0,0,0,0,0
MIR6506,0,0,0,0,0,0,0,0,0
MIR6507,0,0,6,0,0,0,0,0,0
MIR6508,1,0,0,0,0,0,0,0,0
MIR6509,0,0,0,0,0,0,0,0,0
MIR651,0,0,7,0,0,0,0,0,0
MIR6510,0,0,1,0,0,0,0,0,0
MIR6511A1,0,0,0,0,0,0,0,0,0
MIR6511A2,0,0,0,0,0,0,0,0,0
MIR6511A3,0,0,0,0,0,0,0,0,0
MIR6511A4,0,0,0,0,0,0,0,0,0
MIR6511B1,0,0,0,0,0,0,0,0,0
MIR6511B2,0,0,0,0,0,0,0,0,0
MIR6512,0,0,4,0,0,0,0,0,0
MIR6513,0,0,0,0,0,0,0,0,0
MIR6514,0,0,1,0,0,0,0,0,0
MIR6515,0,0,0,0,0,0,0,0,0
MIR6516,0,0,0,0,0,0,0,0,0
MIR652,1,0,2,0,0,0,0,0,0
MIR653,0,0,8,0,0,0,0,0,0
MIR654,0,0,1,0,0,0,0,0,0
MIR655,0,0,5,0,0,0,0,0,0
MIR656,2,0,1,0,0,0,0,0,0
MIR657,0,0,8,0,0,0,0,0,0
MIR658,0,0,0,0,0,0,0,0,0
MIR659,0,0,2,0,0,0,0,0,0
MIR660,0,0,3,0,0,0,0,0,0
MIR661,0,0,6,0,0,0,0,0,0
MIR662,0,0,3,0,0,0,0,0,0
MIR663A,0,0,5,0,0,0,0,0,0
MIR663AHG,1,0,22,0,0,0,0,0,0
MIR663B,0,0,7,0,0,0,0,0,0
MIR664A,0,0,0,0,0,0,0,0,0
MIR664B,0,0,0,0,0,0,0,0,0
MIR665,0,0,1,0,0,0,0,0,0
MIR668,0,0,1,0,0,0,0,0,0
MIR670,0,0,5,0,0,0,0,0,0
MIR670HG,0,2,21,0,0,0,0,0,0
MIR671,0,0,0,0,0,0,0,0,0
MIR6715A,0,0,0,0,0,0,0,0,0
MIR6715B,0,0,0,0,0,0,0,0,0
MIR6716,0,0,0,0,0,0,0,0,0
MIR6717,0,0,1,0,0,0,0,0,0
MIR6718,0,0,7,0,0,0,0,0,0
MIR6719,0,0,2,0,0,0,0,0,0
MIR6720,0,0,0,0,0,0,0,0,0
MIR6721,0,0,0,0,0,0,0,0,0
MIR6722,0,0,1,0,0,0,0,0,0
MIR6723,2,0,3,0,0,1,3,0,0
MIR6724-1,0,0,0,0,0,0,0,0,0
MIR6724-2,0,0,0,0,0,0,0,0,0
MIR6724-3,0,0,0,0,0,0,0,0,0
MIR6724-4,0,0,0,0,0,0,0,0,0
MIR6726,0,0,0,0,0,0,0,0,0
MIR6727,0,0,0,0,0,0,0,0,0
MIR6728,0,0,2,0,0,0,0,0,0
MIR6729,0,0,0,0,0,0,0,0,0
MIR6730,0,0,0,0,0,0,0,0,0
MIR6731,0,0,1,0,0,0,0,0,0
MIR6732,0,0,0,0,0,0,0,0,0
MIR6733,0,0,0,0,0,0,0,0,0
MIR6734,0,0,0,0,0,0,0,0,0
MIR6735,0,0,0,0,0,0,0,0,0
MIR6736,0,0,0,0,0,0,0,0,0
MIR6737,0,0,2,0,0,0,0,0,0
MIR6738,0,0,0,0,0,0,0,0,0
MIR6739,1,0,0,0,0,0,0,0,0
MIR6740,0,0,0,0,0,0,0,0,0
MIR6741,0,0,0,0,0,0,0,0,0
MIR6742,0,0,0,0,0,0,0,0,0
MIR6743,0,0,0,0,0,0,0,0,0
MIR6744,0,0,0,0,0,0,0,0,0
MIR6745,0,0,7,0,0,0,0,0,0
MIR6746,0,0,0,0,0,0,0,0,0
MIR6747,0,0,2,0,0,0,0,0,0
MIR6748,0,0,0,0,0,0,0,0,0
MIR6749,0,0,0,0,0,0,0,0,0
MIR675,0,0,0,0,0,0,0,0,0
MIR6750,0,0,0,0,0,0,0,0,0
MIR6751,0,0,0,0,0,0,0,0,0
MIR6752,0,0,0,0,0,0,0,0,0
MIR6753,0,0,0,0,0,0,0,0,0
MIR6754,0,0,0,0,0,0,0,0,0
MIR6755,0,0,0,0,0,0,0,0,0
MIR6756,0,0,0,0,0,0,0,0,0
MIR6757,0,0,0,0,0,0,0,0,0
MIR6758,0,0,0,0,0,0,0,0,0
MIR6759,0,0,0,0,0,0,0,0,0
MIR676,0,0,0,0,0,0,0,0,0
MIR6760,0,0,0,0,0,0,0,0,0
MIR6761,0,0,0,0,0,0,0,0,0
MIR6762,0,0,1,0,0,0,0,0,0
MIR6763,0,0,2,0,0,0,0,0,0
MIR6764,0,0,0,0,0,0,0,0,0
MIR6765,0,0,0,0,0,0,0,0,0
MIR6766,0,0,0,0,0,0,0,0,0
MIR6767,0,0,0,0,0,0,0,0,0
MIR6768,0,0,0,0,0,0,0,0,0
MIR6769A,0,0,1,0,0,0,0,0,0
MIR6769B,0,0,3,0,0,0,0,0,0
MIR6770-1,0,0,0,0,0,0,0,0,0
MIR6770-2,0,0,0,0,0,0,0,0,0
MIR6770-3,0,0,0,0,0,0,0,0,0
MIR6771,0,0,2,0,0,0,0,0,0
MIR6772,0,0,0,0,0,0,0,0,0
MIR6773,0,0,0,0,0,0,0,0,0
MIR6774,0,0,0,0,0,0,0,0,0
MIR6775,0,0,0,0,0,0,0,0,0
MIR6776,0,0,1,0,0,0,0,0,0
MIR6777,0,0,0,0,0,0,0,0,0
MIR6778,0,0,0,0,0,0,0,0,0
MIR6779,0,0,1,0,0,0,0,0,0
MIR6780A,0,0,1,0,0,0,0,0,0
MIR6780B,0,0,1,0,0,0,0,0,0
MIR6781,0,0,0,0,0,0,0,0,0
MIR6782,0,0,0,0,0,0,0,0,0
MIR6783,0,0,0,0,0,0,0,0,0
MIR6784,0,0,3,0,0,0,0,0,0
MIR6785,0,0,0,0,0,0,0,0,0
MIR6786,0,0,0,0,0,0,0,0,0
MIR6787,0,0,0,0,0,0,0,0,0
MIR6788,0,0,0,0,0,0,0,0,0
MIR6789,0,0,0,0,0,0,0,0,0
MIR6790,0,0,0,0,0,0,0,0,0
MIR6791,0,0,0,0,0,0,0,0,0
MIR6792,0,0,0,0,0,0,0,0,0
MIR6793,0,0,0,0,0,0,0,0,0
MIR6794,0,0,0,0,0,0,0,0,0
MIR6795,0,0,0,0,0,0,0,0,0
MIR6796,0,0,0,0,0,0,0,0,0
MIR6797,0,0,0,0,0,0,0,0,0
MIR6798,0,0,0,0,0,0,0,0,0
MIR6799,0,0,1,0,0,0,0,0,0
MIR6800,0,0,0,0,0,0,0,0,0
MIR6801,0,0,1,0,0,0,0,0,0
MIR6802,0,0,0,0,0,0,0,0,0
MIR6803,0,0,0,0,0,0,0,0,0
MIR6804,0,0,0,0,0,0,0,0,0
MIR6805,0,0,0,0,0,0,0,0,0
MIR6806,0,0,1,0,0,0,0,0,0
MIR6807,0,0,0,0,0,0,0,0,0
MIR6808,0,0,0,0,0,0,0,0,0
MIR6809,0,0,0,0,0,0,0,0,0
MIR6810,0,0,1,0,0,0,0,0,0
MIR6811,0,0,0,0,0,0,0,0,0
MIR6812,0,0,0,0,0,0,0,0,0
MIR6813,0,0,0,0,0,0,0,0,0
MIR6814,0,0,0,0,0,0,0,0,0
MIR6815,0,0,0,0,0,0,0,0,0
MIR6816,0,0,0,0,0,0,0,0,0
MIR6817,0,0,2,0,0,0,0,0,0
MIR6818,0,0,0,0,0,0,0,0,0
MIR6819,0,0,0,0,0,0,0,0,0
MIR6820,0,0,1,0,0,0,0,0,0
MIR6821,0,0,0,0,0,0,0,0,0
MIR6822,0,0,1,0,0,0,0,0,0
MIR6823,0,0,0,0,0,0,0,0,0
MIR6824,0,0,0,0,0,0,0,0,0
MIR6825,0,0,2,0,0,0,0,0,0
MIR6826,0,0,0,0,0,0,0,0,0
MIR6827,0,0,0,0,0,0,0,0,0
MIR6828,0,0,1,0,0,0,0,0,0
MIR6829,0,0,0,0,0,0,0,0,0
MIR6830,0,0,0,0,0,0,0,0,0
MIR6831,0,0,0,0,0,0,0,0,0
MIR6832,0,0,0,0,0,0,0,0,0
MIR6833,0,0,0,0,0,0,0,0,0
MIR6834,0,0,0,0,0,0,0,0,0
MIR6835,1,0,0,0,0,0,0,0,0
MIR6836,0,0,1,0,0,0,0,0,0
MIR6837,0,0,1,0,0,0,0,0,0
MIR6838,0,0,0,0,0,0,0,0,0
MIR6839,0,0,2,0,0,0,0,0,0
MIR6840,0,0,3,0,0,0,0,0,0
MIR6841,0,0,1,0,0,0,0,0,0
MIR6842,0,0,1,0,0,0,0,0,0
MIR6843,0,0,3,0,0,0,0,0,0
MIR6844,0,0,0,0,0,0,0,0,0
MIR6845,0,0,0,0,0,0,0,0,0
MIR6846,0,0,0,0,0,0,0,0,0
MIR6847,0,0,1,0,0,0,0,0,0
MIR6848,0,0,0,0,0,0,0,0,0
MIR6849,0,0,0,0,0,0,0,0,0
MIR6850,0,0,0,0,0,0,0,0,0
MIR6851,0,0,0,0,0,0,0,0,0
MIR6852,0,0,0,0,0,0,0,0,0
MIR6853,0,0,0,0,0,0,0,0,0
MIR6854,0,0,0,0,0,0,0,0,0
MIR6855,0,0,0,0,0,0,0,0,0
MIR6856,0,0,0,0,0,0,0,0,0
MIR6857,0,0,0,0,0,0,0,0,0
MIR6858,0,0,0,0,0,0,0,0,0
MIR6859-1,0,0,0,0,0,0,0,0,0
MIR6859-2,0,0,0,0,0,0,0,0,0
MIR6859-3,0,0,0,0,0,0,0,0,0
MIR6859-4,0,0,0,0,0,0,0,0,0
MIR6860,0,0,2,0,0,0,0,0,0
MIR6861,0,0,0,0,0,0,0,0,0
MIR6862-1,0,0,0,0,0,0,0,0,0
MIR6862-2,0,0,0,0,0,0,0,0,0
MIR6863,0,0,2,0,0,0,0,0,0
MIR6864,0,0,0,0,0,0,0,0,0
MIR6865,0,0,0,0,0,0,0,0,0
MIR6866,0,0,0,0,0,0,0,0,0
MIR6867,0,0,0,0,0,0,0,0,0
MIR6868,0,0,0,0,0,0,0,0,0
MIR6869,0,0,0,0,0,0,0,0,0
MIR6870,0,0,1,0,0,0,0,0,0
MIR6871,0,0,1,0,0,0,0,0,0
MIR6872,0,0,0,0,0,0,0,0,0
MIR6873,0,0,0,0,0,0,0,0,0
MIR6874,0,0,0,0,0,0,0,0,0
MIR6875,0,0,0,0,0,0,0,0,0
MIR6876,0,0,1,0,0,0,0,0,0
MIR6877,0,0,1,0,0,0,0,0,0
MIR6878,0,0,1,0,0,0,0,0,0
MIR6879,0,0,0,0,0,0,0,0,0
MIR6880,0,0,1,0,0,0,0,0,0
MIR6881,0,0,1,0,0,0,0,0,0
MIR6882,0,0,1,0,0,0,0,0,0
MIR6883,0,1,2,0,0,0,0,0,0
MIR6884,0,0,0,0,0,0,0,0,0
MIR6885,0,0,0,0,0,0,0,0,0
MIR6886,0,0,0,0,0,0,0,0,0
MIR6887,0,0,1,0,0,0,0,0,0
MIR6888,0,1,0,0,0,0,0,0,0
MIR6889,0,0,0,0,0,0,0,0,0
MIR6890,0,0,0,0,0,0,0,0,0
MIR6891,0,0,0,0,0,0,0,0,0
MIR6892,0,0,0,0,0,0,0,0,0
MIR6893,0,0,0,0,0,0,0,0,0
MIR6894,0,0,0,0,0,0,0,0,0
MIR6895,0,0,0,0,0,0,0,0,0
MIR7-1,48,58,43,11,26,23,13,20,38
MIR7-2,0,0,0,0,0,0,0,0,0
MIR7-3,0,0,4,0,0,0,0,0,0
MIR7-3HG,1,1,25,0,0,0,0,0,0
MIR708,0,0,3,0,0,0,0,0,0
MIR7106,0,0,0,0,0,0,0,0,0
MIR7107,0,0,1,0,0,0,0,0,0
MIR7108,0,0,0,0,0,0,0,0,0
MIR7109,0,0,1,0,0,0,0,0,0
MIR711,0,0,0,0,0,0,0,0,0
MIR7110,0,0,1,0,0,0,0,0,0
MIR7111,0,0,0,0,0,0,0,0,0
MIR7112,0,0,0,0,0,0,0,0,0
MIR7113,1,0,1,0,0,0,0,0,0
MIR7114,0,0,0,0,0,0,0,0,0
MIR7150,0,0,3,0,0,0,0,0,0
MIR7151,1,0,3,0,0,0,0,0,0
MIR7152,0,0,1,0,0,0,0,0,0
MIR7153,0,0,1,0,0,0,0,0,0
MIR7154,0,0,2,0,0,0,0,0,0
MIR7155,0,0,0,0,0,0,0,0,0
MIR7156,0,0,4,0,0,0,0,0,0
MIR7157,0,0,3,0,0,0,0,0,0
MIR7158,0,0,0,0,0,0,0,0,0
MIR7159,0,0,0,0,0,0,0,0,0
MIR7160,0,0,2,0,0,0,0,0,0
MIR7161,0,0,11,0,0,0,0,0,0
MIR7162,0,0,0,0,0,0,0,0,0
MIR718,0,0,0,0,0,0,0,0,0
MIR744,1,16,36,2,3,2,1,3,4
MIR7515,0,0,0,0,0,0,0,0,0
MIR7515HG,2,0,5,0,0,0,0,0,0
MIR758,0,2,0,0,0,0,0,0,0
MIR759,0,0,6,0,0,0,0,0,0
MIR760,0,0,1,0,0,0,1,0,0
MIR761,0,0,1,0,0,0,0,0,0
MIR762,0,0,0,0,0,0,0,0,0
MIR762HG,2,2,21,0,0,0,0,0,0
MIR764,0,0,0,0,0,0,0,0,0
MIR7641-1,0,0,4,0,0,0,0,0,0
MIR7641-2,1,1,60,0,0,0,1,0,0
MIR765,0,0,3,0,0,0,0,0,0
MIR766,0,1,2,0,0,0,0,0,0
MIR767,0,0,6,0,0,0,0,0,0
MIR769,0,0,0,0,0,0,0,0,0
MIR770,0,0,0,0,0,0,0,0,0
MIR7702,0,0,3,0,0,0,0,0,0
MIR7703,0,0,0,0,0,0,0,0,0
MIR7704,0,0,0,0,0,0,0,0,0
MIR7705,0,0,0,0,0,0,0,0,0
MIR7706,0,0,0,0,0,0,0,0,0
MIR7843,0,0,3,0,0,0,0,0,0
MIR7844,0,0,0,0,0,0,0,0,0
MIR7845,0,0,2,0,0,0,0,0,0
MIR7846,0,0,4,0,0,0,0,0,0
MIR7847,0,0,0,0,0,0,0,0,0
MIR7848,0,0,3,0,0,0,0,0,0
MIR7849,0,0,3,0,0,0,0,0,0
MIR7850,0,0,2,0,0,0,0,0,0
MIR7851,1,0,6,0,0,0,0,0,0
MIR7852,0,0,3,0,0,0,0,0,0
MIR7853,0,0,1,0,0,0,0,0,0
MIR7854,0,0,4,0,0,0,0,0,0
MIR7855,0,0,0,0,0,0,0,0,0
MIR7856,0,0,5,0,0,0,0,0,0
MIR7973-1,0,0,0,0,0,0,0,0,0
MIR7973-2,0,0,0,0,0,0,0,0,0
MIR7974,0,0,1,0,0,0,0,0,0
MIR7975,1,0,2,0,0,0,0,0,0
MIR7976,0,0,3,0,0,0,0,0,0
MIR7977,0,1,2,0,0,0,0,0,0
MIR7978,0,0,3,0,0,0,0,0,0
MIR802,0,0,6,0,0,0,0,0,0
MIR8052,0,0,4,0,0,0,0,0,0
MIR8053,0,0,1,0,0,0,0,0,0
MIR8054,0,0,0,0,0,0,0,0,0
MIR8055,0,0,9,0,0,0,0,0,0
MIR8056,1,0,3,0,0,0,0,0,0
MIR8057,1,0,2,0,0,0,0,0,0
MIR8058,0,0,6,0,0,0,0,0,0
MIR8059,0,0,5,0,0,0,0,0,0
MIR8060,0,0,4,0,0,0,0,0,0
MIR8061,0,0,1,0,0,0,0,0,0
MIR8062,0,0,2,0,0,0,0,0,0
MIR8063,0,0,6,0,0,0,0,0,0
MIR8064,0,0,3,0,0,0,0,0,0
MIR8065,0,0,6,0,0,0,0,0,0
MIR8066,1,0,1,0,0,0,0,0,0
MIR8067,0,0,2,0,0,0,0,0,0
MIR8068,0,0,5,0,0,0,0,0,0
MIR8069-1,0,0,0,0,0,0,0,0,0
MIR8069-2,0,0,0,0,0,0,0,0,0
MIR8070,0,0,0,0,0,0,0,0,0
MIR8071-1,0,0,0,0,0,0,0,0,0
MIR8071-2,0,0,0,0,0,0,0,0,0
MIR8072,0,0,2,0,0,0,0,0,0
MIR8073,0,0,1,0,0,0,0,0,0
MIR8074,0,0,2,0,0,0,0,0,0
MIR8075,0,0,3,0,0,0,0,0,0
MIR8076,0,0,1,0,0,0,0,0,0
MIR8077,1,0,0,0,0,0,0,0,0
MIR8078,2,1,38,0,0,0,0,0,0
MIR8079,0,0,0,0,0,0,0,0,0
MIR8080,0,0,5,0,0,0,0,0,0
MIR8081,0,0,2,0,0,0,0,0,0
MIR8082,0,0,1,0,0,0,0,0,0
MIR8083,0,0,0,0,0,0,0,0,0
MIR8084,0,0,3,0,0,0,0,0,0
MIR8085,0,0,0,0,0,0,0,0,0
MIR8086,0,0,1,0,0,0,0,0,0
MIR8087,0,0,2,0,0,0,0,0,0
MIR8088,1,0,3,0,0,0,0,0,0
MIR8089,0,0,2,0,0,0,0,0,0
MIR8485,1,0,2,0,0,0,0,0,0
MIR873,0,0,4,0,0,0,0,0,0
MIR874,0,0,5,0,0,2,0,1,2
MIR875,0,0,0,0,0,0,0,0,0
MIR876,0,0,6,0,0,0,0,0,0
MIR877,0,0,0,0,0,0,0,0,0
MIR885,0,0,2,0,0,0,0,0,0
MIR887,0,0,2,0,0,0,0,0,0
MIR888,0,0,9,0,0,0,0,0,0
MIR889,0,0,5,0,0,0,0,0,0
MIR890,0,0,3,0,0,0,0,0,0
MIR891A,0,0,1,0,0,0,0,0,0
MIR891B,0,0,5,0,0,0,0,0,0
MIR892A,0,0,6,0,0,0,0,0,0
MIR892B,1,0,2,0,0,0,0,0,0
MIR892C,0,0,1,0,0,0,0,0,0
MIR9-1,0,0,6,0,0,0,0,0,0
MIR9-2,0,0,0,0,0,0,0,0,0
MIR9-3,0,0,4,0,0,0,0,0,0
MIR920,0,0,6,0,0,0,0,0,0
MIR921,0,0,4,0,0,0,0,0,0
MIR922,0,0,0,0,0,0,0,0,0
MIR924,0,0,1,0,0,0,0,0,0
MIR92A1,0,0,0,0,0,0,0,0,0
MIR92A2,0,0,0,0,0,0,0,0,0
MIR92B,3,0,2,0,0,0,0,0,0
MIR93,0,0,3,0,0,0,0,1,0
MIR933,0,0,4,0,0,0,0,0,0
MIR934,0,0,0,0,0,0,0,0,0
MIR935,0,0,0,0,0,0,0,0,0
MIR936,0,0,2,0,0,0,0,0,0
MIR937,0,0,0,0,0,0,0,0,0
MIR938,0,0,3,0,0,0,0,0,0
MIR939,0,0,0,0,0,0,0,0,0
MIR940,0,0,5,0,0,0,0,0,0
MIR941-1,0,0,2,0,0,0,0,0,0
MIR941-2,0,0,0,0,0,0,0,0,0
MIR941-3,0,0,0,0,0,0,0,0,0
MIR941-4,0,0,0,0,0,0,0,0,0
MIR941-5,0,0,0,0,0,0,0,0,0
MIR942,1,0,6,0,0,0,0,0,0
MIR943,0,0,0,0,0,0,0,0,0
MIR944,0,0,1,0,0,0,0,0,0
MIR95,0,0,5,0,0,0,0,0,0
MIR9500,0,0,1,0,0,0,0,0,0
MIR96,0,0,1,0,0,0,0,0,0
MIR98,1,0,4,0,0,0,2,0,1
MIR99A,1,2,2,0,0,0,0,0,0
MIR99AHG,0,1,56,0,0,0,0,0,0
MIR99B,0,0,0,0,0,0,0,0,0
MIRLET7A1,1,0,3,1,1,3,1,3,6
MIRLET7A2,0,0,5,0,0,0,0,0,0
MIRLET7A3,0,0,0,0,0,0,0,0,0
MIRLET7B,0,0,0,0,0,0,0,0,0
MIRLET7BHG,4,0,61,0,1,0,1,0,0
MIRLET7C,0,0,4,0,0,0,0,0,0
MIRLET7D,0,0,3,0,4,5,6,5,10
MIRLET7DHG,1,0,19,0,0,0,0,0,0
MIRLET7E,0,0,0,0,0,0,0,0,0
MIRLET7F1,1,0,1,3,8,4,10,8,12
MIRLET7F2,2,0,3,1,0,1,1,3,0
MIRLET7G,19,34,12,5,17,8,9,13,6
MIRLET7I,2,0,6,0,0,0,0,0,1
MIS12,3,0,36,3,1,2,3,6,3
MIS18A,1,0,32,0,0,1,0,0,0
MIS18BP1,4,1,100,0,1,0,2,0,0
MISP,3,0,40,0,0,0,0,0,0
MITD1,16,15,30,28,10,19,15,13,24
MITF,68,4,106,9,5,6,44,45,6
MIXL1,0,0,43,0,0,0,0,0,0
MKI67,6,3,140,12,12,0,10,11,0
MKKS,1,1,50,5,3,12,2,4,6
MKL1,4309,3494,4203,316,288,743,283,370,543
MKL2,235,160,265,55,70,75,60,81,63
MKLN1,13268,7642,7143,797,748,1266,861,1076,1089
MKLN1-AS,2,0,39,0,0,0,0,0,0
MKNK1,103,91,161,10,13,18,11,11,16
MKNK1-AS1,5,3,43,1,1,0,0,2,3
MKNK2,1572,1286,842,68,98,97,138,116,66
MKRN1,3616,3932,2095,501,584,482,607,664,490
MKRN2,190,176,84,31,37,39,44,33,31
MKRN2OS,1,0,25,0,0,0,0,0,0
MKRN3,1,1,22,0,0,0,0,0,0
MKRN7P,1,0,24,1,0,2,4,1,1
MKRN9P,1,0,23,0,0,0,0,1,2
MKS1,26,7,101,2,5,8,3,2,11
MKX,6,3,51,0,0,0,0,0,0
MKX-AS1,2,0,8,0,0,0,0,0,0
MLANA,1,0,27,0,0,0,0,0,0
MLC1,2,0,76,2,0,0,0,0,0
MLEC,3049,1232,1314,573,547,692,684,423,551
MLF1,16,7,50,12,18,0,4,21,1
MLF2,734,502,301,44,43,50,71,70,28
MLH1,1568,360,468,61,55,112,53,43,151
MLH3,15,9,158,1,4,51,4,2,29
MLIP,8,2,114,0,0,0,0,0,0
MLIP-IT1,1,0,27,0,0,0,0,0,0
MLK7-AS1,0,1,45,1,0,0,5,3,0
MLKL,5,2,60,4,2,1,10,5,3
MLLT1,99,65,148,30,18,26,27,27,27
MLLT10,15858,9415,10290,1473,1955,2952,1505,1814,3007
MLLT10P1,0,1,13,0,0,0,0,0,0
MLLT11,48,33,60,8,12,12,16,15,4
MLLT3,32002,30611,8934,2257,4121,2660,3375,3434,2712
MLLT4,155,139,283,29,19,12,51,99,27
MLLT4-AS1,1,0,28,0,0,0,0,0,0
MLLT6,3244,3072,1680,532,659,986,609,676,896
MLN,1,1,19,0,0,0,0,0,0
MLNR,1,0,22,0,0,0,0,0,0
MLPH,3,1,101,0,1,0,0,0,0
MLST8,5,3,37,2,1,2,5,2,0
MLX,625,374,286,73,72,91,50,43,86
MLXIP,1799,1287,1107,87,157,164,128,174,177
MLXIPL,1,0,70,0,0,0,0,0,2
MLYCD,11,1,32,0,0,2,0,0,0
MMAA,4,0,69,0,0,1,5,3,7
MMAB,8,1,59,0,1,2,0,0,6
MMACHC,12,1,37,2,2,10,0,3,11
MMADHC,392,196,193,52,49,52,75,64,37
MMD,552,161,101,37,43,19,52,47,23
MMD2,3,2,51,0,0,0,0,0,0
MME,5,3,95,7,1,0,18,9,0
MMEL1,4,1,75,0,1,0,0,0,0
MMGT1,28,21,67,15,27,27,19,27,18
MMP1,2,1,37,0,0,0,0,0,0
MMP10,1,3,31,0,0,0,1,3,0
MMP11,0,1,35,0,0,0,0,0,2
MMP12,2,1,50,0,0,0,0,0,0
MMP13,3,0,58,1,0,0,0,2,0
MMP14,0,6,74,2,6,1,24,78,0
MMP15,5,1,92,2,1,3,2,7,5
MMP16,4,2,93,0,0,0,2,8,0
MMP17,3,0,63,0,0,0,1,0,2
MMP19,0,1,49,3,1,0,2,3,0
MMP2,5,0,67,0,3,0,4,6,0
MMP20,3,0,58,0,0,0,0,0,0
MMP21,2,0,42,0,0,2,0,0,1
MMP23A,0,0,6,0,0,0,0,0,0
MMP23B,0,0,20,0,0,0,0,0,0
MMP24,2,10,62,0,1,1,0,0,1
MMP24-AS1,0,2,16,0,0,3,0,0,0
MMP25,2,1,26,0,0,0,0,0,0
MMP25-AS1,1,0,21,0,0,0,1,0,0
MMP26,1,0,24,0,0,0,0,0,0
MMP27,3,3,35,0,0,0,0,0,0
MMP28,1,0,56,0,0,0,1,0,0
MMP3,2,0,48,0,0,0,0,0,0
MMP7,2,0,26,0,0,0,0,0,0
MMP8,1,0,74,0,0,0,2,1,0
MMP9,6,0,50,0,0,0,1,1,0
MMRN1,2,1,78,0,0,0,0,0,0
MMRN2,6,5,60,0,0,0,0,1,0
MMS19,335,166,258,47,35,59,54,61,63
MMS22L,74,51,149,10,11,14,22,22,8
MN1,4,3,91,0,0,1,2,2,1
MNAT1,79,49,97,51,27,80,42,67,63
MND1,2,3,53,1,2,0,4,0,0
MNDA,1,1,39,6,0,2,5,7,5
